"","DATE","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
"1","2020-01-01",-2.41785315617475,-5.35596437758932,0.537094362745099,1.19203138280484,1.1304595959596,10.4804375741218,25.189594156751,40.7484512038434,0,20.4178531561747,69.9025985631792,90.057986013616,34244.7,0.55125,2.20125,2.32166666666667,1.96333333333333,1.85083333333333,0.399166666666667,0.399166666666667
"2","2020-01-02",0.61570662937181,-3.04254840425873,4.25267348918973,0.38346130952381,0.2665,10.1401842105263,22.0884266075056,40.5083123991019,0,17.3842933706282,68.2992556561712,88.5863471298067,36627.7,0.01,0.31,0.542083333333333,0.2525,3.83208333333333,0.407916666666667,0.407916666666667
"3","2020-01-03",1.6880258574664,-0.614591880010674,3.98180203570229,0.412734774398861,0.519949494949495,9.58947216526164,25.3303571428571,34.984693877551,0,16.3119741425336,74.1964073028839,92.0252734780617,41144.1111111111,16.58625,12.2104166666667,11.5095833333333,10.8970833333333,1.83208333333333,1.08916666666667,0.445833333333333
"4","2020-01-04",-1.65679681512482,-3.39300087404307,0.0824185482273726,1.03974073255033,1.14844276094276,9.64221022642075,26.2253086419753,38.1447916666667,0,19.6567968151248,72.3182291716492,93.9911284782208,40396.6666666667,15.0529166666667,16.0525,16.0566666666667,15.3566666666667,1.66375,0.225833333333333,0.225833333333333
"5","2020-01-05",-3.86818419960577,-6.25097514851351,-1.41641242266887,3.08479233213753,3.99563091229758,9.65007497375919,27.9970686123912,41.7939665471924,0,21.8681841996058,66.7500085338795,93.9067086789098,40148.6666666667,5.685,10.29375,10.62375,10.2220833333333,2.41041666666667,0.220833333333333,0.220833333333333
"6","2020-01-06",-3.50633585191365,-6.58424896391558,-0.41457699741424,1.6654012345679,2.15345919512586,13.1409584464065,27.0039371577091,49.6010391720041,0,21.5063358519137,61.4516216957077,91.5559341494825,43248,3.45041666666667,8.21375,8.21833333333333,9.21583333333333,2.41291666666667,0.860416666666667,0.860416666666667
"7","2020-01-07",-3.55665630765863,-8.22613437001595,1.13094286518435,0.957833592132506,1.38623088023088,11.7788126361656,26.1875048393341,43.0176667957156,0,21.5566563076586,63.0392295700645,88.8216165941024,39376.8,8.14083333333333,11.4195833333333,12.44,12.0475,5.20833333333333,4.27208333333333,4.15208333333333
"8","2020-01-08",-8.89867949793775,-14.0639215621123,-3.7116846678863,0.499523113338903,0.808835978835979,13.1494991336366,29.7564813184951,52.7960526315789,0,26.8986794979378,55.8002758203908,87.9142530521841,45154.8888888889,8.41416666666667,7.22166666666667,7.12,7.41375,5.47833333333333,4.75791666666667,3.95791666666667
"9","2020-01-09",-8.3946745699844,-16.8719846754935,0.149241860033374,0.880562770562771,0.875,13.1333956032055,14.5609779714355,44.5876508628143,0,26.3946745699844,60.5335925906413,83.4987008108712,46641,12.05875,14.5416666666667,14.7625,14.4483333333333,5.63291666666667,3.79166666666667,3.76041666666667
"10","2020-01-10",0.357226416777008,-4.61763760784918,5.26320607205263,7.91468154265755,0.1725,10.8822082859235,21.8771391863497,45.9335137085137,0,17.642773583223,68.020003865174,96.770913816598,39415.3,10.3616666666667,6.07708333333333,5.96958333333333,6.36541666666667,6.27208333333333,4.93708333333333,4.82333333333333
"11","2020-01-11",0.0506853959206239,-5.141255803979,5.23397429833789,33.2664553140097,3.7335,9.59380047340574,18.2078189300412,46.3821735877291,0,17.9493146040794,81.0609525089343,95.3505570513322,37280.1,6.20916666666667,4.91833333333333,4.31666666666667,4.765,2.72458333333333,0.177083333333333,0.177083333333333
"12","2020-01-12",-7.82656126943531,-11.2134948290911,-4.33040292747534,4.44772294372294,1.29399062049062,11.5151641736317,16.6270730244414,50.1008547008547,0,25.8265612694353,72.6573448528399,91.7017822498411,38662,16.835,10.3020833333333,9.12958333333333,10.6154166666667,1.53666666666667,0.875833333333333,0.484166666666667
"13","2020-01-13",-6.30137655325635,-10.1475465008138,-2.43074207548632,0.37931746031746,0.446631313131313,11.4070486359186,13.1493055555556,36.0173611111111,0,24.3013765532564,81.0012742235724,93.3858492422104,41299.2,20.0520833333333,20.7895833333333,20.7675,20.8270833333333,3.58041666666667,1.22125,0.4625
"14","2020-01-14",-3.09572557992235,-6.79633215835741,0.623148106245132,0.495178932178933,0.464626262626262,11.6630659416263,18.3840187590188,39.6859066859067,0,21.0957255799223,79.6462340979582,95.3251911562256,40637,14.14,18.1358333333333,17.8583333333333,18.7954166666667,7.36458333333333,6.7925,5.00041666666667
"15","2020-01-15",-2.3948749350725,-5.15414090352127,0.360032936485573,1.63229717813051,2.29916386083053,13.1508778879264,28.3084077380952,38.939880952381,0,20.3948749350725,74.59906016616,92.8143593752349,44120.8888888889,13.1083333333333,17.21375,16.7325,18.0145833333333,3.03,2.55375,1.84666666666667
"16","2020-01-16",-7.93559292715037,-12.7891298850458,-3.06198621649655,1.12735180787291,1.27614838864839,15.3473737600931,31.2328822412156,48.1454703353826,0,25.9355929271504,64.2085622328605,90.9609919024514,44861.7777777778,9.57791666666667,11.2275,12.2583333333333,13.4604166666667,4.92375,4.06166666666667,2.595
"17","2020-01-17",-14.0411306694395,-18.5303233102826,-9.52861994124249,1.00165151206818,2.08461279461279,15.15329218107,24.8448801742919,40.0777233115468,0,32.0411306694395,58.8588656904486,81.7422471079106,47387.3333333333,78.3033333333333,21.2983333333333,20.6608333333333,20.3491666666667,54.3270833333333,54.0883333333333,53.8845833333333
"18","2020-01-18",-8.27863898312666,-12.9518689941492,-3.61048788538985,11.2393429337547,11.9970578803912,16.1268739344591,14.9194068706387,50.4888188649783,0,26.2786389831267,70.4419517474395,92.3683591137859,45156.1111111111,15.9441666666667,16.6541666666667,16.5941666666667,15.9408333333333,4.835,4.11083333333333,4.10958333333333
"19","2020-01-19",-9.72338581897406,-13.8307924083116,-5.55953555159437,0.902305852695346,1.196860670194,23.9039115205782,26.156043956044,46.1587962962963,0,27.7233858189741,64.8955428438376,87.1462201051757,43511.5555555556,12.105,13.0729166666667,11.32,11.6483333333333,2.46125,1.88208333333333,1.88208333333333
