"","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","Time"
"112",-0.675058130857594,-0.698308126823937,-0.643426596415196,-0.300099862550399,-0.219429834285548,-0.39571115190976,0.818935468336673,2.60554602859084,-0.52244999591232,0.658758180083492,-0.956248356019374,-0.470179219306671,-0.734356672918432,112
"113",-0.827077640126092,-0.890669412202641,-0.757920579234503,-0.398435381129158,-0.219429834285548,-0.39571115190976,0.868020136703907,1.3898095564897,-0.52244999591232,0.842019052298465,-1.65626182005519,-1.92937870605725,-0.730452739905419,113
"114",-0.819295689056395,-0.910254583395432,-0.726301601421031,-0.42195039644147,-0.219429834285548,-0.39571115190976,-1.55349016941301,-0.0960905760783569,-0.52244999591232,0.832637840982701,-1.70292938432424,-2.18923614890323,-0.818961310752679,114
"115",-0.315097649982546,-0.250563965594675,-0.36284977223881,-0.389884466470135,-0.219429834285548,-0.39571115190976,-0.817220143904481,-0.246181498559975,-0.52244999591232,0.224822614803037,-1.81959829499688,-1.96935677418739,-0.975817843156118,115
"116",-0.303696186787408,-0.561405841060464,-0.0774468935540532,-0.418387515333544,-0.219429834285548,-0.39571115190976,-1.88072129186124,-0.32122695980079,-0.52244999591232,0.211078049386914,-2.58961310543627,-0.5301463215019,-1.59403768297799,116
"117",-0.0858015568358953,0.107786493457589,-0.253348259600577,-0.144045670023238,-0.219429834285548,-0.39571115190976,-2.05251763114656,0.849482235555863,-0.52244999591232,-0.0515958674545483,-1.65626182005519,-0.5301463215019,-1.50576218275838,117
"118",-0.0525020452818434,-0.1243268720649,0.00626018981529663,-0.368507179822579,-0.219429834285548,-0.39571115190976,-0.469537076303239,-0.490079247592615,-0.52244999591232,-0.0917387251778283,-1.69126249325698,-1.94936774012231,-1.16285702183927,118
"119",-0.0915927762366003,0.0695857140023423,-0.230715728113043,-0.424088125106225,-0.219429834285548,-0.39571115190976,-1.58621328165783,-0.18614512956733,-0.52244999591232,-0.0446145008939774,-0.442905149059781,-0.770014730282816,-1.02441306901959,119
"120",0.10530868338736,0.263498300069584,-0.0310169208700593,0.0718649251170812,-0.219429834285548,-0.39571115190976,-1.75800962094315,1.54740502509541,-0.52244999591232,-0.281980963953373,0.00043671149623139,0.52927248394714,-0.95315172461788,120
"121",0.109652097937884,0.320896425545487,-0.0749506584635172,1.35022666664095,-0.219429834285548,-0.39571115190976,-1.65984028420868,0.69188676695016,-0.52244999591232,-0.2872169888738,2.40381627135252,1.26886674435497,-0.981295002905718,121
"122",0.206655022899691,0.218510580101984,0.18998309247884,-0.27017166124382,-0.219429834285548,-0.39571115190976,-0.383638906660578,-0.366254236545277,-0.52244999591232,-0.404154878763356,-0.645909053630166,1.16092596040356,-1.28888996373698,122
"123",0.0763525863838352,-0.032024481096893,0.16951396473643,-0.201051767750055,-0.219429834285548,-0.39571115190976,-0.776316253598456,-0.884067919106874,-0.52244999591232,-0.24707413115052,-0.652909188270524,-0.250299844590836,-1.67660295282037,123
"124",0.444095018328578,0.159561153937542,0.682573483678179,-0.394159923799646,-0.219429834285548,-0.39571115190976,0.917104805071142,0.69188676695016,-0.52244999591232,-0.690390907746743,-1.55125980044981,0.129491802645618,-1.92447356531822,124
"125",-0.274016187358797,-0.257738731279163,-0.283968743377831,-0.419812667776714,-0.219429834285548,-0.39571115190976,1.33432448619264,0.669373128577916,-0.52244999591232,0.175298545763996,-1.57459358258435,-1.16979541158434,-1.25870731745727,125
"126",-0.441961549979232,-0.532318953150377,-0.358522964748543,-0.398435381129158,-0.219429834285548,-0.39571115190976,-0.592248747221326,-1.24991454265583,-0.52244999591232,0.377758176020532,-1.5862604736516,-1.64953222914617,-1.05343036216109,126
"127",-0.187147896348227,-0.265495234721852,-0.117553070675347,-0.398435381129158,-0.219429834285548,-0.39571115190976,-1.94207712732028,-0.405653103696703,-0.52244999591232,0.0705780473554343,-1.86626585926593,-2.50906069394446,-1.12812949832053,127
"128",-0.216103993351751,-0.339957667771674,-0.109565118385636,-0.0948779107338581,-0.219429834285548,-0.39571115190976,1.03981647598923,0.466750383227726,-0.52244999591232,0.105484880158288,-1.78459762179509,-1.02987217312881,-1.01823669738706,128
"129",-0.802826908885641,-0.785374877968128,-0.805515461627413,-0.432639039765248,-0.219429834285548,-0.39571115190976,1.2852398178254,0.714400405322403,-0.52244999591232,0.812784579826078,-1.69126249325698,-1.54958705882079,-0.875539205612909,129
"130",-0.84300349347803,-0.940311034235854,-0.743276000036685,-0.385609009140624,-0.106195686455431,-0.39571115190976,0.990731807621994,2.31286872975168,-0.52244999591232,0.861217810340039,-0.956248356019374,-0.570124389632049,-1.11560195208474,130
"131",-0.570997157251183,-0.576337110187641,-0.552730054792342,0.00203245540172992,-0.0307062545686864,-0.39571115190976,0.818935468336673,-1.22177249469052,-0.52244999591232,0.533311749698243,0.0237704936307631,-0.110376606135298,-1.36597807382975,131
"132",-0.600134229860978,-0.59398315551976,-0.596996623731203,0.212242440769368,0.308996188921666,-0.39571115190976,1.01527414180561,0.15155944601632,-0.52244999591232,0.568436750206113,-0.0462308527728181,0.849097028988365,-0.740824382835513,132
"133",-0.654607887348856,-0.80845047571013,-0.509628395562399,-0.393447347578061,-0.219429834285548,-0.39571115190976,0.696223797418586,0.0164776157828598,-0.52244999591232,0.634105229416479,-1.53959290938255,-1.18978444564942,-0.692870101198057,133
"134",-0.426035696627294,-0.760360154365454,-0.13219764987317,-0.389884466470135,-0.219429834285548,-0.39571115190976,-0.592248747221326,-0.884067919106874,-0.52244999591232,0.35855941797897,-1.85459896819867,-1.00988313906373,-0.934098200808101,134
"135",-0.153848384794175,-0.0746852500316859,-0.224059101204941,0.084691297105615,-0.219429834285548,-0.39571115190976,-1.69665378548411,-0.940352015037482,-0.52244999591232,0.0304351896321542,-0.734577425741371,1.16892157402959,-0.845939235902305,135
"136",0.332614044865014,0.274357404889349,0.377699971287238,0.683255323237192,-0.219429834285548,-0.39571115190976,1.35886682037625,-0.839040642362387,-0.52244999591232,-0.555999601455762,1.74813699337231,1.23288648303783,-1.04101935123912,136
"137",0.29804770406706,0.300535604008427,0.287169845337085,-0.411261753117692,-0.219429834285548,-0.39571115190976,1.67791716476328,-1.10920430282931,-0.52244999591232,-0.514329569797357,0.44377857205225,0.969031233378823,-1.81953351522216,137
"138",0.197968193798633,0.198731496323125,0.195141978332613,0.39038649616567,-0.219429834285548,-0.39571115190976,-1.53712861329059,0.21910036113305,-0.52244999591232,-0.393682828922499,0.0121036025634972,0.409338279556682,-1.88619171472793,138
"139",0.31324965499391,0.616807031884099,0.0483633550090233,1.47706523408312,-0.219429834285548,-0.39571115190976,-1.61075561584145,0.601832213461187,-0.52244999591232,-0.532655657018854,-1.11958483096107,0.789129926793136,-1.71307850604643,139
"140",0.503274041579532,0.690105989417516,0.332601323984863,-0.454016326412804,-0.219429834285548,-0.39571115190976,-1.831636623494,0.106532169271833,-0.52244999591232,-0.761731747287572,-1.43459088977718,-4.18813955541087,-1.17555937104579,140
"141",0.439932579384325,0.438989190460438,0.429288829825005,-0.446890564196952,-0.219429834285548,-0.39571115190976,-1.43895927655612,-0.546363343523224,-0.52244999591232,-0.685373050531333,-1.46959156297897,-2.58901683020476,-1.10820195965709,141
"142",0.377857946433022,0.121360374482295,0.586551640528851,-0.429076158657322,-0.219429834285548,-0.39571115190976,-1.38987460818889,-1.10920430282931,-0.52244999591232,-0.610541527710218,-2.2279394823511,-2.29917583626115,-1.08396261438226,142
"143",0.665428184799262,0.337185082775136,0.929035094950559,-0.429076158657322,-0.219429834285548,-0.39571115190976,NA,NA,-0.52244999591232,-0.957210010983544,-1.45792467191171,-1.12981734345419,-0.975293434243922,143
"144",0.905944765534779,0.78163273004125,0.996766273740468,-0.402710838458669,-0.219429834285548,-0.39571115190976,NA,NA,-0.157780044738494,-1.13894370926339,-0.617908515068733,-0.062402924379114,-1.15965230070918,144
"145",1.04348622630151,1.05776425260101,1.01141085293829,-0.334303521186489,-0.219429834285548,-0.39571115190976,-1.2671629372708,-0.794013365617901,0.33628892136798,-1.15814246730496,0.0704380578998126,-0.130365640200378,-0.985781612487837,145
"146",1.40978085339609,1.29976716001292,1.47471208574199,-0.0179196788026553,-0.219429834285548,-0.39571115190976,0.0826654428281518,-1.10920430282931,1.76555985903313,-1.17559588370639,0.0471042757652878,0.369360211426534,0.748263857172765,146
"147",1.39765548777586,1.19233958733167,1.5487670600946,-0.389884466470135,-0.219429834285548,-0.39571115190976,-0.489989021456257,-1.10920430282931,1.71630000675764,-1.17559588370639,-0.384570693723465,0.589239586142369,1.43564740574757,147
