level,daytype,horizon,n_days,cov_emp,se,cell
0.6827,weekday,7,357,0.7815126050420168,0.021869914179652627,F
0.6827,all,7,500,0.6,0.021908902300206645,F
0.6827,saturday,8,72,0.09722222222222222,0.03491459057638508,F
0.6827,sunday,8,71,0.056338028169014086,0.02736401840987166,F
0.6827,weekday,8,357,0.7899159663865546,0.021560203797059262,F
0.6827,all,8,500,0.586,0.0220274374360705,F
0.6827,saturday,9,72,0.16666666666666666,0.04392052305789416,F
0.6827,sunday,9,71,0.1267605633802817,0.03948476670993462,F
0.6827,weekday,9,357,0.7591036414565826,0.02263244881692674,F
0.6827,all,9,500,0.584,0.02204286732709699,F
0.6827,saturday,10,72,0.2638888888888889,0.05194167979702981,F
0.6827,sunday,10,71,0.29577464788732394,0.05416355065056951,F
0.6827,weekday,10,357,0.7002801120448179,0.024247086903448914,F
0.6827,all,10,500,0.58,0.02207260745811423,F
0.6827,saturday,11,72,0.4027777777777778,0.05780088420918413,F
0.6827,sunday,11,71,0.36619718309859156,0.057174899223846616,F
0.6827,weekday,11,357,0.6414565826330533,0.025381682185379336,F
0.6827,all,11,500,0.568,0.022152923057691506,F
0.6827,saturday,12,72,0.4722222222222222,0.05883456031082794,F
0.6827,sunday,12,71,0.43661971830985913,0.05886041495942303,F
0.6827,weekday,12,357,0.6414565826330533,0.025381682185379336,F
0.6827,all,12,500,0.588,0.02201163328787757,F
0.6827,saturday,13,72,0.5,0.05892556509887896,F
0.6827,sunday,13,71,0.49295774647887325,0.05933319697178108,F
0.6827,weekday,13,357,0.6666666666666666,0.02494937295217066,F
0.6827,all,13,500,0.618,0.02172905888436036,F
0.6827,saturday,14,72,0.5138888888888888,0.058902827083330896,F
0.6827,sunday,14,71,0.5352112676056338,0.05919175887556613,F
0.6827,weekday,14,357,0.7086834733893558,0.024047758733313787,F
0.6827,all,14,500,0.656,0.02124448163641561,F
0.6827,saturday,15,72,0.5,0.05892556509887896,F
0.6827,sunday,15,71,0.5492957746478874,0.059049982004012076,F
0.6827,weekday,15,357,0.7478991596638656,0.022981298366630737,F
0.6827,all,15,500,0.684,0.020791536739741004,F
0.6827,saturday,16,72,0.5833333333333334,0.058101390731533024,F
0.6827,sunday,16,71,0.5774647887323944,0.05862259412843413,F
0.6827,weekday,16,357,0.7843137254901961,0.02176817669904394,F
0.6827,all,16,500,0.726,0.01994612744369192,F
0.6827,saturday,17,72,0.5555555555555556,0.05856069741052554,F
0.6827,sunday,17,71,0.6619718309859155,0.05613930434636632,F
0.6827,weekday,17,357,0.8291316526610645,0.01992087676632044,F
0.6827,all,17,500,0.766,0.01893377933746984,F
0.6827,saturday,18,72,0.4583333333333333,0.058720605990582514,F
0.6827,sunday,18,71,0.6901408450704225,0.054880979931595526,F
0.6827,weekday,18,357,0.8067226890756303,0.020898661182790948,F
0.6827,all,18,500,0.74,0.019616319736382767,F
0.6827,saturday,19,72,0.4027777777777778,0.05780088420918413,F
0.6827,sunday,19,71,0.6619718309859155,0.05613930434636632,F
0.6827,weekday,19,357,0.7983193277310925,0.021236666847066717,F
0.6827,all,19,500,0.722,0.020035768016225385,F
0.6827,saturday,20,72,0.4166666666666667,0.05810139073153302,F
0.6827,sunday,20,71,0.647887323943662,0.05668411847740348,F
0.6827,weekday,20,357,0.8375350140056023,0.019523032029080664,F
0.6827,all,20,500,0.75,0.019364916731037084,F
0.6827,saturday,21,72,0.3888888888888889,0.05745219280551323,F
0.6827,sunday,21,71,0.6197183098591549,0.05761302746414258,F
0.6827,weekday,21,357,0.8375350140056023,0.019523032029080664,F
0.6827,all,21,500,0.742,0.019567115270269147,F
0.6827,saturday,22,72,0.5277777777777778,0.05883456031082794,F
0.6827,sunday,22,71,0.676056338028169,0.0555388667156425,F
0.6827,weekday,22,357,0.8683473389355743,0.017894824839037548,F
0.6827,all,22,500,0.792,0.018151363585141474,F
0.6827,saturday,23,72,0.75,0.05103103630798288,F
0.6827,sunday,23,71,0.7605633802816901,0.05064467838459024,F
0.6827,weekday,23,357,0.9047619047619048,0.01553597077188842,F
0.6827,all,23,500,0.862,0.01542439626046997,F
0.6827,saturday,24,72,0.8472222222222222,0.042399673805588435,F
0.6827,sunday,24,71,0.8028169014084507,0.04721868874183584,F
0.6827,weekday,24,357,0.865546218487395,0.018055001724001173,F
0.6827,all,24,500,0.854,0.015791390059142988,F
0.8,saturday,1,72,0.6944444444444444,0.0542872194424008,F
0.8,sunday,1,71,0.5774647887323944,0.05862259412843413,F
0.8,weekday,1,357,0.6498599439775911,0.025246238158413894,F
0.8,all,1,500,0.646,0.021386163751360363,F
0.8,saturday,2,72,0.75,0.05103103630798288,F
0.8,sunday,2,71,0.7183098591549296,0.05338417835400071,F
0.8,weekday,2,357,0.7535014005602241,0.02280946778176572,F
0.8,all,2,500,0.748,0.019416281827373642,F
0.8,saturday,3,72,0.7916666666666666,0.04786128038920216,F
0.8,sunday,3,71,0.8028169014084507,0.04721868874183584,F
0.8,weekday,3,357,0.8207282913165266,0.020301188933817597,F
0.8,all,3,500,0.814,0.017401379255679708,F
0.8,saturday,4,72,0.8055555555555556,0.04664222611020806,F
0.8,sunday,4,71,0.7887323943661971,0.04844535246297056,F
0.8,weekday,4,357,0.8235294117647058,0.020176304134412806,F
0.8,all,4,500,0.816,0.017328819925199756,F
0.8,saturday,5,72,0.7638888888888888,0.05005034331120291,F
0.8,sunday,5,71,0.7323943661971831,0.052540106553156475,F
0.8,weekday,5,357,0.8179271708683473,0.020424234110531955,F
0.8,all,5,500,0.798,0.01795527777562909,F
0.8,saturday,6,72,0.5,0.05892556509887896,F
0.8,sunday,6,71,0.5352112676056338,0.05919175887556613,F
0.8,weekday,6,357,0.8095238095238095,0.020782656212951653,F
0.8,all,6,500,0.726,0.01994612744369192,F
0.8,saturday,7,72,0.2222222222222222,0.04899539464934427,F
0.8,sunday,7,71,0.28169014084507044,0.05338417835400071,F
0.8,weekday,7,357,0.8599439775910365,0.018367576855438984,F
0.8,all,7,500,0.686,0.020755914819636352,F
0.8,saturday,8,72,0.16666666666666666,0.04392052305789416,F
0.8,sunday,8,71,0.11267605633802817,0.03752560865804669,F
0.8,weekday,8,357,0.8851540616246498,0.01687458673124291,F
0.8,all,8,500,0.672,0.02099599961897504,F
0.8,saturday,9,72,0.2638888888888889,0.05194167979702981,F
0.8,sunday,9,71,0.2676056338028169,0.052540106553156475,F
0.8,weekday,9,357,0.8403361344537815,0.019386335797267593,F
0.8,all,9,500,0.676,0.020929596269398033,F
0.8,saturday,10,72,0.4166666666666667,0.05810139073153302,F
0.8,sunday,10,71,0.3380281690140845,0.05613930434636632,F
0.8,weekday,10,357,0.7899159663865546,0.021560203797059262,F
0.8,all,10,500,0.672,0.02099599961897504,F
0.8,saturday,11,72,0.5277777777777778,0.05883456031082794,F
0.8,sunday,11,71,0.43661971830985913,0.05886041495942303,F
0.8,weekday,11,357,0.7563025210084033,0.022721614342572503,F
0.8,all,11,500,0.678,0.020895741192884256,F
0.8,saturday,12,72,0.5694444444444444,0.05835445678683116,F
0.8,sunday,12,71,0.5070422535211268,0.05933319697178108,F
0.8,weekday,12,357,0.7619047619047619,0.022541955634816712,F
0.8,all,12,500,0.698,0.02053270561811083,F
0.8,saturday,13,72,0.6111111111111112,0.057452192805513225,F
0.8,sunday,13,71,0.5492957746478874,0.059049982004012076,F
0.8,weekday,13,357,0.773109243697479,0.02216637756010733,F
0.8,all,13,500,0.718,0.020123419192572618,F
0.8,saturday,14,72,0.6388888888888888,0.05660657065109947,F
0.8,sunday,14,71,0.5915492957746479,0.05833592935857883,F
0.8,weekday,14,357,0.8263305322128851,0.020049545336368914,F
0.8,all,14,500,0.766,0.01893377933746984,F
0.8,saturday,15,72,0.6666666666666666,0.05555555555555556,F
0.8,sunday,15,71,0.6197183098591549,0.05761302746414258,F
0.8,weekday,15,357,0.8375350140056023,0.019523032029080664,F
0.8,all,15,500,0.782,0.018464885594013304,F
0.8,saturday,16,72,0.6805555555555556,0.05494943273365379,F
0.8,sunday,16,71,0.7183098591549296,0.05338417835400071,F
0.8,weekday,16,357,0.8823529411764706,0.017052089283895542,F
0.8,all,16,500,0.83,0.016798809481626965,F
0.8,saturday,17,72,0.7083333333333334,0.05356683548799136,F
0.8,sunday,17,71,0.8450704225352113,0.04294221526646172,F
0.8,weekday,17,357,0.9103641456582633,0.0151186963814665,F
0.8,all,17,500,0.872,0.014940950438308804,F
0.8,saturday,18,72,0.625,0.057054433073454806,F
0.8,sunday,18,71,0.8169014084507042,0.04589846376912448,F
0.8,weekday,18,357,0.9047619047619048,0.01553597077188842,F
0.8,all,18,500,0.852,0.015880554146502572,F
0.8,saturday,19,72,0.625,0.057054433073454806,F
0.8,sunday,19,71,0.8028169014084507,0.04721868874183584,F
0.8,weekday,19,357,0.8991596638655462,0.01593681174096847,F
0.8,all,19,500,0.846,0.016142118820031033,F
0.8,saturday,20,72,0.5972222222222222,0.05780088420918413,F
0.8,sunday,20,71,0.7464788732394366,0.051628162017765496,F
0.8,weekday,20,357,0.9159663865546218,0.01468358763439853,F
0.8,all,20,500,0.846,0.016142118820031033,F
0.8,saturday,21,72,0.6111111111111112,0.057452192805513225,F
0.8,sunday,21,71,0.7746478873239436,0.049585399087381056,F
0.8,weekday,21,357,0.9327731092436975,0.013253342257555934,F
0.8,all,21,500,0.864,0.01532997064576446,F
0.8,saturday,22,72,0.7916666666666666,0.04786128038920216,F
0.8,sunday,22,71,0.8450704225352113,0.04294221526646172,F
0.8,weekday,22,357,0.9467787114845938,0.011880448237326443,F
0.8,all,22,500,0.91,0.012798437404620923,F
0.8,saturday,23,72,0.875,0.03897559777889522,F
0.8,sunday,23,71,0.8873239436619719,0.03752560865804668,F
0.8,weekday,23,357,0.957983193277311,0.010618333423533355,F
0.8,all,23,500,0.936,0.01094568408095172,F
0.8,saturday,24,72,0.9027777777777778,0.03491459057638508,F
0.8,sunday,24,71,0.9014084507042254,0.03537948313367657,F
0.8,weekday,24,357,0.9411764705882353,0.012453085271175604,F
0.8,all,24,500,0.93,0.011410521460476728,F
0.9,saturday,1,72,0.7638888888888888,0.05005034331120291,F
0.9,sunday,1,71,0.6619718309859155,0.05613930434636632,F
0.9,weekday,1,357,0.7899159663865546,0.021560203797059262,F
0.9,all,1,500,0.768,0.018877287940803362,F
0.9,saturday,2,72,0.7916666666666666,0.04786128038920216,F
0.9,sunday,2,71,0.8450704225352113,0.04294221526646172,F
0.9,weekday,2,357,0.865546218487395,0.018055001724001173,F
0.9,all,2,500,0.852,0.015880554146502572,F
0.9,saturday,3,72,0.8472222222222222,0.042399673805588435,F
0.9,sunday,3,71,0.8732394366197183,0.039484766709934636,F
0.9,weekday,3,357,0.8991596638655462,0.01593681174096847,F
0.9,all,3,500,0.888,0.014103616557464968,F
0.9,saturday,4,72,0.8611111111111112,0.04075652051309955,F
0.9,sunday,4,71,0.971830985915493,0.019635954637023313,F
0.9,weekday,4,357,0.9243697478991597,0.013993827877956814,F
0.9,all,4,500,0.922,0.01199299795714149,F
0.9,saturday,5,72,0.8472222222222222,0.042399673805588435,F
0.9,sunday,5,71,0.9295774647887324,0.030364731614087568,F
0.9,weekday,5,357,0.907563025210084,0.0153294703892032,F
0.9,all,5,500,0.902,0.013296315279053816,F
0.9,saturday,6,72,0.6944444444444444,0.0542872194424008,F
0.9,sunday,6,71,0.704225352112676,0.05416355065056952,F
0.9,weekday,6,357,0.8907563025210085,0.016509865655961575,F
0.9,all,6,500,0.836,0.0165592270351004,F
0.9,saturday,7,72,0.4722222222222222,0.05883456031082794,F
0.9,sunday,7,71,0.4507042253521127,0.059049982004012076,F
0.9,weekday,7,357,0.9131652661064426,0.014903467429075116,F
0.9,all,7,500,0.784,0.01840347793217358,F
0.9,saturday,8,72,0.3472222222222222,0.05610740575713344,F
0.9,sunday,8,71,0.3380281690140845,0.05613930434636632,F
0.9,weekday,8,357,0.9355742296918768,0.012993759591228582,F
0.9,all,8,500,0.766,0.01893377933746984,F
0.9,saturday,9,72,0.5,0.05892556509887896,F
0.9,sunday,9,71,0.43661971830985913,0.05886041495942303,F
0.9,weekday,9,357,0.9187675070028011,0.01445884481892119,F
0.9,all,9,500,0.79,0.01821537811850196,F
0.9,saturday,10,72,0.6527777777777778,0.05610740575713344,F
0.9,sunday,10,71,0.5633802816901409,0.05886041495942303,F
0.9,weekday,10,357,0.8907563025210085,0.016509865655961575,F
0.9,all,10,500,0.81,0.01754422982065613,F
0.9,saturday,11,72,0.7083333333333334,0.05356683548799136,F
0.9,sunday,11,71,0.5915492957746479,0.05833592935857883,F
0.9,weekday,11,357,0.8711484593837535,0.017731961765665105,F
0.9,all,11,500,0.808,0.017614539448989292,F
0.9,saturday,12,72,0.75,0.05103103630798288,F
0.9,sunday,12,71,0.6338028169014085,0.057174899223846616,F
0.9,weekday,12,357,0.8823529411764706,0.017052089283895542,F
0.9,all,12,500,0.828,0.0168769665520792,F
0.9,saturday,13,72,0.75,0.05103103630798288,F
0.9,sunday,13,71,0.6619718309859155,0.05613930434636632,F
0.9,weekday,13,357,0.8907563025210085,0.016509865655961575,F
0.9,all,13,500,0.838,0.016477621187537962,F
0.9,saturday,14,72,0.7916666666666666,0.04786128038920216,F
0.9,sunday,14,71,0.7605633802816901,0.05064467838459024,F
0.9,weekday,14,357,0.9019607843137255,0.01573836575091292,F
0.9,all,14,500,0.866,0.015234434679370286,F
0.9,saturday,15,72,0.8611111111111112,0.04075652051309955,F
0.9,sunday,15,71,0.8028169014084507,0.04721868874183584,F
0.9,weekday,15,357,0.9187675070028011,0.01445884481892119,F
0.9,all,15,500,0.894,0.013766916866168691,F
0.9,saturday,16,72,0.8611111111111112,0.04075652051309955,F
0.9,sunday,16,71,0.8450704225352113,0.04294221526646172,F
0.9,weekday,16,357,0.9467787114845938,0.011880448237326443,F
0.9,all,16,500,0.92,0.012132600710482479,F
0.9,saturday,17,72,0.9583333333333334,0.023549756885851616,F
0.9,sunday,17,71,0.8732394366197183,0.039484766709934636,F
0.9,weekday,17,357,0.9607843137254902,0.01027327121559968,F
0.9,all,17,500,0.948,0.009929350431926557,F
0.9,saturday,18,72,0.9166666666666666,0.03257233166544049,F
0.9,sunday,18,71,0.9014084507042254,0.03537948313367657,F
0.9,weekday,18,357,0.9719887955182073,0.008732978947832332,F
0.9,all,18,500,0.954,0.009368457717255283,F
0.9,saturday,19,72,0.875,0.03897559777889522,F
0.9,sunday,19,71,0.9014084507042254,0.03537948313367657,F
0.9,weekday,19,357,0.9663865546218487,0.00953889012622683,F
0.9,all,19,500,0.944,0.010282412168358165,F
0.9,saturday,20,72,0.8333333333333334,0.04392052305789415,F
0.9,sunday,20,71,0.9154929577464789,0.03300994345777757,F
0.9,weekday,20,357,0.9775910364145658,0.007833491613478237,F
0.9,all,20,500,0.948,0.009929350431926557,F
0.9,saturday,21,72,0.8611111111111112,0.04075652051309955,F
0.9,sunday,21,71,0.9295774647887324,0.030364731614087568,F
0.9,weekday,21,357,0.9775910364145658,0.007833491613478237,F
0.9,all,21,500,0.954,0.009368457717255283,F
0.9,saturday,22,72,0.8888888888888888,0.03703703703703704,F
0.9,sunday,22,71,0.9295774647887324,0.030364731614087568,F
0.9,weekday,22,357,0.9775910364145658,0.007833491613478237,F
0.9,all,22,500,0.958,0.00897061870775924,F
0.9,saturday,23,72,0.9861111111111112,0.0137921010275613,F
0.9,sunday,23,71,0.9436619718309859,0.027364018409871668,F
0.9,weekday,23,357,0.9803921568627451,0.007338050868285495,F
0.9,all,23,500,0.976,0.006844559883586383,F
0.9,saturday,24,72,0.9583333333333334,0.023549756885851616,F
0.9,sunday,24,71,0.9295774647887324,0.030364731614087568,F
0.9,weekday,24,357,0.9635854341736695,0.009913992208905365,F
0.9,all,24,500,0.958,0.00897061870775924,F
0.95,saturday,1,72,0.8333333333333334,0.04392052305789415,F
0.95,sunday,1,71,0.8028169014084507,0.04721868874183584,F
0.95,weekday,1,357,0.8683473389355743,0.017894824839037548,F
0.95,all,1,500,0.854,0.015791390059142988,F
0.95,saturday,2,72,0.8611111111111112,0.04075652051309955,F
0.95,sunday,2,71,0.9295774647887324,0.030364731614087568,F
0.95,weekday,2,357,0.927170868347339,0.013753028618363888,F
0.95,all,2,500,0.918,0.012269963325128561,F
0.95,saturday,3,72,0.9444444444444444,0.026995147661320842,F
0.95,sunday,3,71,0.971830985915493,0.019635954637023313,F
0.95,weekday,3,357,0.9439775910364145,0.012171038160689903,F
0.95,all,3,500,0.948,0.009929350431926557,F
0.95,saturday,4,72,0.9444444444444444,0.026995147661320842,F
0.95,sunday,4,71,0.971830985915493,0.019635954637023313,F
0.95,weekday,4,357,0.9523809523809523,0.01127097781740836,F
0.95,all,4,500,0.954,0.009368457717255283,F
0.95,saturday,5,72,0.9027777777777778,0.03491459057638508,F
0.95,sunday,5,71,0.9436619718309859,0.027364018409871668,F
0.95,weekday,5,357,0.9551820728291317,0.01095052287292284,F
0.95,all,5,500,0.946,0.010107818755794947,F
0.95,saturday,6,72,0.75,0.05103103630798288,F
0.95,sunday,6,71,0.8028169014084507,0.04721868874183584,F
0.95,weekday,6,357,0.9439775910364145,0.012171038160689903,F
0.95,all,6,500,0.896,0.013651666564928987,F
0.95,saturday,7,72,0.6388888888888888,0.05660657065109947,F
0.95,sunday,7,71,0.647887323943662,0.05668411847740348,F
0.95,weekday,7,357,0.957983193277311,0.010618333423533355,F
0.95,all,7,500,0.868,0.01513776733867977,F
0.95,saturday,8,72,0.5833333333333334,0.058101390731533024,F
0.95,sunday,8,71,0.5915492957746479,0.05833592935857883,F
0.95,weekday,8,357,0.9663865546218487,0.00953889012622683,F
0.95,all,8,500,0.858,0.01560999679692472,F
0.95,saturday,9,72,0.7638888888888888,0.05005034331120291,F
0.95,sunday,9,71,0.5915492957746479,0.05833592935857883,F
0.95,weekday,9,357,0.9551820728291317,0.01095052287292284,F
0.95,all,9,500,0.876,0.014739335127474372,F
0.95,saturday,10,72,0.8055555555555556,0.04664222611020806,F
0.95,sunday,10,71,0.676056338028169,0.0555388667156425,F
0.95,weekday,10,357,0.938375350140056,0.012727157534437757,F
0.95,all,10,500,0.882,0.014427473791346842,F
0.95,saturday,11,72,0.8333333333333334,0.04392052305789415,F
0.95,sunday,11,71,0.7464788732394366,0.051628162017765496,F
0.95,weekday,11,357,0.9215686274509803,0.01422900855475359,F
0.95,all,11,500,0.884,0.014320893826853127,F
0.95,saturday,12,72,0.8611111111111112,0.04075652051309955,F
0.95,sunday,12,71,0.7605633802816901,0.05064467838459024,F
0.95,weekday,12,357,0.9299719887955182,0.013506310264103033,F
0.95,all,12,500,0.896,0.013651666564928987,F
0.95,saturday,13,72,0.875,0.03897559777889522,F
0.95,sunday,13,71,0.8450704225352113,0.04294221526646172,F
0.95,weekday,13,357,0.9551820728291317,0.01095052287292284,F
0.95,all,13,500,0.928,0.0115599307956406,F
0.95,saturday,14,72,0.9166666666666666,0.03257233166544049,F
0.95,sunday,14,71,0.8450704225352113,0.04294221526646172,F
0.95,weekday,14,357,0.9719887955182073,0.008732978947832332,F
0.95,all,14,500,0.946,0.010107818755794947,F
0.95,saturday,15,72,0.9444444444444444,0.026995147661320842,F
0.95,sunday,15,71,0.8732394366197183,0.039484766709934636,F
0.95,weekday,15,357,0.9775910364145658,0.007833491613478237,F
0.95,all,15,500,0.958,0.00897061870775924,F
0.95,saturday,16,72,0.9583333333333334,0.023549756885851616,F
0.95,sunday,16,71,0.9014084507042254,0.03537948313367657,F
0.95,weekday,16,357,0.9803921568627451,0.007338050868285495,F
0.95,all,16,500,0.966,0.008104813384649892,F
0.95,saturday,17,72,0.9583333333333334,0.023549756885851616,F
0.95,sunday,17,71,0.9436619718309859,0.027364018409871668,F
0.95,weekday,17,357,0.9831932773109243,0.006803413371659935,F
0.95,all,17,500,0.974,0.007116740827092135,F
0.95,saturday,18,72,0.9861111111111112,0.0137921010275613,F
0.95,sunday,18,71,0.9859154929577465,0.013984968642741166,F
0.95,weekday,18,357,0.9859943977591037,0.006219479056869686,F
0.95,all,18,500,0.986,0.0052543315464481325,F
0.95,saturday,19,72,0.9722222222222222,0.019367130243844344,F
0.95,sunday,19,71,0.971830985915493,0.019635954637023313,F
0.95,weekday,19,357,0.9859943977591037,0.006219479056869686,F
0.95,all,19,500,0.982,0.005945754788082,F
0.95,saturday,20,72,0.9444444444444444,0.026995147661320842,F
0.95,sunday,20,71,0.9577464788732394,0.0238741303445037,F
0.95,weekday,20,357,0.9859943977591037,0.006219479056869686,F
0.95,all,20,500,0.976,0.006844559883586383,F
0.95,saturday,21,72,0.9444444444444444,0.026995147661320842,F
0.95,sunday,21,71,0.971830985915493,0.019635954637023313,F
0.95,weekday,21,357,0.9915966386554622,0.004831254704963531,F
0.95,all,21,500,0.982,0.005945754788082,F
0.95,saturday,22,72,0.9722222222222222,0.019367130243844344,F
0.95,sunday,22,71,0.971830985915493,0.019635954637023313,F
0.95,weekday,22,357,0.9971988795518207,0.0027971945591467244,F
0.95,all,22,500,0.99,0.0044497190922574,F
0.95,saturday,23,72,0.9861111111111112,0.0137921010275613,F
0.95,sunday,23,71,0.9577464788732394,0.0238741303445037,F
0.95,weekday,23,357,0.988795518207283,0.005570767383855156,F
0.95,all,23,500,0.984,0.00561141693336006,F
0.95,saturday,24,72,1.0,0.0,F
0.95,sunday,24,71,0.9436619718309859,0.027364018409871668,F
0.95,weekday,24,357,0.9859943977591037,0.006219479056869686,F
0.95,all,24,500,0.982,0.005945754788082,F
0.99,saturday,1,72,0.9305555555555556,0.029958747929501813,F
0.99,sunday,1,71,0.9295774647887324,0.030364731614087568,F
0.99,weekday,1,357,0.9355742296918768,0.012993759591228582,F
0.99,all,1,500,0.934,0.01110351295761841,F
0.99,saturday,2,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,2,71,0.971830985915493,0.019635954637023313,F
0.99,weekday,2,357,0.969187675070028,0.009146018337792855,F
0.99,all,2,500,0.972,0.0073778045514909145,F
0.99,saturday,3,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,3,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,3,357,0.9831932773109243,0.006803413371659935,F
0.99,all,3,500,0.984,0.00561141693336006,F
0.99,saturday,4,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,4,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,4,357,0.9831932773109243,0.006803413371659935,F
0.99,all,4,500,0.984,0.00561141693336006,F
0.99,saturday,5,72,1.0,0.0,F
0.99,sunday,5,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,5,357,0.9915966386554622,0.004831254704963531,F
0.99,all,5,500,0.992,0.003983967871356396,F
0.99,saturday,6,72,0.9444444444444444,0.026995147661320842,F
0.99,sunday,6,71,0.9436619718309859,0.027364018409871668,F
0.99,weekday,6,357,0.9971988795518207,0.0027971945591467244,F
0.99,all,6,500,0.982,0.005945754788082,F
0.99,saturday,7,72,0.8611111111111112,0.04075652051309955,F
0.99,sunday,7,71,0.8732394366197183,0.039484766709934636,F
0.99,weekday,7,357,0.9915966386554622,0.004831254704963531,F
0.99,all,7,500,0.956,0.009172131704244116,F
0.99,saturday,8,72,0.9027777777777778,0.03491459057638508,F
0.99,sunday,8,71,0.7887323943661971,0.04844535246297056,F
0.99,weekday,8,357,0.9915966386554622,0.004831254704963531,F
0.99,all,8,500,0.95,0.00974679434480897,F
0.99,saturday,9,72,0.9444444444444444,0.026995147661320842,F
0.99,sunday,9,71,0.8450704225352113,0.04294221526646172,F
0.99,weekday,9,357,0.988795518207283,0.005570767383855156,F
0.99,all,9,500,0.962,0.008550555537507495,F
0.99,saturday,10,72,0.9166666666666666,0.03257233166544049,F
0.99,sunday,10,71,0.9014084507042254,0.03537948313367657,F
0.99,weekday,10,357,0.9859943977591037,0.006219479056869686,F
0.99,all,10,500,0.964,0.008331146379700699,F
0.99,saturday,11,72,0.9305555555555556,0.029958747929501813,F
0.99,sunday,11,71,0.9014084507042254,0.03537948313367657,F
0.99,weekday,11,357,0.9859943977591037,0.006219479056869686,F
0.99,all,11,500,0.966,0.008104813384649892,F
0.99,saturday,12,72,0.9583333333333334,0.023549756885851616,F
0.99,sunday,12,71,0.9295774647887324,0.030364731614087568,F
0.99,weekday,12,357,0.9803921568627451,0.007338050868285495,F
0.99,all,12,500,0.97,0.007628892449104264,F
0.99,saturday,13,72,0.9722222222222222,0.019367130243844344,F
0.99,sunday,13,71,0.9154929577464789,0.03300994345777757,F
0.99,weekday,13,357,0.988795518207283,0.005570767383855156,F
0.99,all,13,500,0.976,0.006844559883586383,F
0.99,saturday,14,72,0.9722222222222222,0.019367130243844344,F
0.99,sunday,14,71,0.9295774647887324,0.030364731614087568,F
0.99,weekday,14,357,0.9915966386554622,0.004831254704963531,F
0.99,all,14,500,0.98,0.006260990336999414,F
0.99,saturday,15,72,0.9722222222222222,0.019367130243844344,F
0.99,sunday,15,71,0.9577464788732394,0.0238741303445037,F
0.99,weekday,15,357,0.9915966386554622,0.004831254704963531,F
0.99,all,15,500,0.984,0.00561141693336006,F
0.99,saturday,16,72,0.9722222222222222,0.019367130243844344,F
0.99,sunday,16,71,0.971830985915493,0.019635954637023313,F
0.99,weekday,16,357,0.9943977591036415,0.003950270633319207,F
0.99,all,16,500,0.988,0.004869496893930627,F
0.99,saturday,17,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,17,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,17,357,0.9915966386554622,0.004831254704963531,F
0.99,all,17,500,0.99,0.0044497190922574,F
0.99,saturday,18,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,18,71,1.0,0.0,F
0.99,weekday,18,357,0.9971988795518207,0.0027971945591467244,F
0.99,all,18,500,0.996,0.002822764602300377,F
0.99,saturday,19,72,1.0,0.0,F
0.99,sunday,19,71,1.0,0.0,F
0.99,weekday,19,357,0.9943977591036415,0.003950270633319207,F
0.99,all,19,500,0.996,0.002822764602300377,F
0.99,saturday,20,72,1.0,0.0,F
0.99,sunday,20,71,1.0,0.0,F
0.99,weekday,20,357,0.9971988795518207,0.0027971945591467244,F
0.99,all,20,500,0.998,0.001997998998998749,F
0.99,saturday,21,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,21,71,0.971830985915493,0.019635954637023313,F
0.99,weekday,21,357,1.0,0.0,F
0.99,all,21,500,0.994,0.0034536936748935927,F
0.99,saturday,22,72,0.9861111111111112,0.0137921010275613,F
0.99,sunday,22,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,22,357,1.0,0.0,F
0.99,all,22,500,0.996,0.002822764602300377,F
0.99,saturday,23,72,1.0,0.0,F
0.99,sunday,23,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,23,357,1.0,0.0,F
0.99,all,23,500,0.998,0.001997998998998749,F
0.99,saturday,24,72,1.0,0.0,F
0.99,sunday,24,71,0.9859154929577465,0.013984968642741166,F
0.99,weekday,24,357,0.9971988795518207,0.0027971945591467244,F
0.99,all,24,500,0.996,0.002822764602300377,F
